scene_id,room_type,layout_variant,source_config_id,n_relations,n_evaluated,n_satisfied,n_missing,n_unsupported,relation_accuracy,conditional_accuracy,has_conflicting_targets
livingroom:deebcfd8-9f7e-49be-8c50-2edb11abb8d9_LivingRoom-26286,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:deebcfd8-9f7e-49be-8c50-2edb11abb8d9_LivingRoom-26286,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:df17ede9-742d-4283-b77e-8482e260c71e_LivingDiningRoom-15419,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:df17ede9-742d-4283-b77e-8482e260c71e_LivingDiningRoom-15419,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:df5e8b99-2ccc-4d27-89d8-094cf83706f9_LivingDiningRoom-838,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:df5e8b99-2ccc-4d27-89d8-094cf83706f9_LivingDiningRoom-838,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:e35cbb00-27a3-442b-8cf6-bf8651e54db1_LivingRoom-4960,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:e35cbb00-27a3-442b-8cf6-bf8651e54db1_LivingRoom-4960,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:e387ce2f-183d-40a7-b4bf-814181fbea82_LivingDiningRoom-1407,livingroom,baseline,instructscene_baseline,1,0,0,1,0,0.0,0.0,0
livingroom:e387ce2f-183d-40a7-b4bf-814181fbea82_LivingDiningRoom-1407,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,0,0,1,0,0.0,0.0,0
livingroom:e52eb1b0-a8fb-4b1c-873d-5d962259a904_LivingRoom-2410,livingroom,baseline,instructscene_baseline,2,1,1,1,0,0.5,1.0,0
livingroom:e52eb1b0-a8fb-4b1c-873d-5d962259a904_LivingRoom-2410,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,1,1,1,0,0.5,1.0,0
livingroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:e5a744d6-d36d-4682-877f-fea6e9614c94_LivingDiningRoom-17836,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:e75e3c07-5b75-4a26-8933-cb6050aa6678_LivingDiningRoom-11555,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:e75e3c07-5b75-4a26-8933-cb6050aa6678_LivingDiningRoom-11555,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:e7cc0ba0-e5d7-4b0b-9708-07e7a18a0fd8_LivingRoom-52289,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:e7cc0ba0-e5d7-4b0b-9708-07e7a18a0fd8_LivingRoom-52289,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:e892807a-549e-4a8f-855b-075fa1b70c9f_LivingDiningRoom-19931,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:ea497775-7cb7-4f4d-ad49-eeae6970961d_LivingRoom-4789,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:ea497775-7cb7-4f4d-ad49-eeae6970961d_LivingRoom-4789,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:ef538119-2339-4538-94d3-06711fe4ae99_LivingDiningRoom-814,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:ef543f0b-22b8-463f-9def-0bfa6cae51ea_LivingDiningRoom-79295,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:ef543f0b-22b8-463f-9def-0bfa6cae51ea_LivingDiningRoom-79295,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:ef5860ab-d989-4605-93b1-5127126696c6_LivingDiningRoom-70961,livingroom,baseline,instructscene_baseline,1,1,1,0,0,1.0,1.0,0
livingroom:ef5860ab-d989-4605-93b1-5127126696c6_LivingDiningRoom-70961,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,1,0,0,1.0,1.0,0
livingroom:f01d52ec-ff3e-4157-b0bc-9c29e849f03c_LivingDiningRoom-24470,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:f01d52ec-ff3e-4157-b0bc-9c29e849f03c_LivingDiningRoom-24470,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:f086151e-64f0-4fad-b373-22c20dfc2fce_LivingDiningRoom-5082,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:f086151e-64f0-4fad-b373-22c20dfc2fce_LivingDiningRoom-5082,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
livingroom:f80fbd68-006f-4118-a5b2-01678baef76b_LivingDiningRoom-45329,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:f80fbd68-006f-4118-a5b2-01678baef76b_LivingDiningRoom-45329,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:f89c8def-be8d-4a45-948e-714938ca5550_LivingDiningRoom-16828,livingroom,baseline,instructscene_baseline,2,2,1,0,0,0.5,0.5,0
livingroom:f89c8def-be8d-4a45-948e-714938ca5550_LivingDiningRoom-16828,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,1,0,0,0.5,0.5,0
livingroom:fb76c361-48d1-4450-a4a3-0b9bea32fb8e_LivingRoom-35461,livingroom,baseline,instructscene_baseline,1,1,0,0,0,0.0,0.0,0
livingroom:fb76c361-48d1-4450-a4a3-0b9bea32fb8e_LivingRoom-35461,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,1,1,0,0,0,0.0,0.0,0
livingroom:ffd98024-7200-429e-8b9a-1234a5937826_LivingRoom-360,livingroom,baseline,instructscene_baseline,2,2,2,0,0,1.0,1.0,0
livingroom:ffd98024-7200-429e-8b9a-1234a5937826_LivingRoom-360,livingroom,collision_gated_floor_prior,floor_prior_max1.8_mesh_p2_close0.75_far1.6,2,2,2,0,0,1.0,1.0,0
